32.483413,5.8982,0.3712,-63.1536,0.563728,0.159103,-0.080038,-2.4088,0.0453,-65.5904,0.229542,-0.477938,0.057248,-11007.0,4816.0,43698.0,4818.0,0.0,0.0,-1981.0,0.0,-175.0,0.0,575.0,-1154.0,0.0,walkFR~stand,140
32.533695,0.7582,1.5712,1.4664,0.017228,-0.012397,0.025462,1.2712,0.4253,-10.7904,0.085542,-0.153938,0.002748,-11008.0,4818.0,43696.0,4819.0,-542.0,2157.0,0.0,0.0,-179.0,-39.0,593.0,-1161.0,0.0,walkFR~stand,140
32.584016,1.3382,1.4712,-0.5136,0.025228,-0.019397,-0.003538,1.4312,0.3453,-0.1304,-0.003958,-0.023938,-0.001252,-11008.0,4818.0,43697.0,4819.0,1575.0,-2014.0,1981.0,0.0,-222.0,32.0,593.0,-1165.0,0.0,walkFR~stand,140
32.634337,0.8582,0.3112,-0.8136,0.018228,-0.014397,0.001462,1.1712,0.4053,-0.8504,4.2e-05,-0.005938,0.002748,-11008.0,4818.0,43698.0,4818.0,0.0,0.0,0.0,0.0,-179.0,-25.0,597.0,-1161.0,0.0,walkFR~stand,140
32.68471,0.5782,0.3712,-1.5936,0.003728,-0.005397,-0.006538,0.5512,0.4053,-0.9704,0.001042,0.006562,0.012248,-11008.0,4817.0,43698.0,4817.0,-531.0,-582.0,0.0,0.0,-229.0,-21.0,597.0,-1158.0,0.0,walkFR~stand,140
32.735032,-0.6818,-0.8088,-1.2136,-0.017772,0.015103,0.009462,-0.4688,-0.3147,-0.7104,-0.026958,0.034062,-0.014752,-11010.0,4815.0,43699.0,4816.0,-2139.0,-161.0,0.0,0.0,-147.0,-7.0,597.0,-1154.0,0.0,walkFR~stand,140
32.785268,-0.9618,-1.0488,-0.7136,-0.019772,0.020603,0.001462,-1.3488,0.3053,0.2096,0.000542,0.038062,0.002748,-11009.0,4815.0,43702.0,4814.0,938.0,0.0,165.0,1882.0,-164.0,-14.0,583.0,-1190.0,0.0,walkFR~stand,140
32.835605,5.3782,-7.7888,-131.4536,0.639228,-0.273397,-0.210038,-2.7088,2.5053,-44.4104,0.121042,-0.307938,-0.026252,-11001.0,4802.0,43708.0,4810.0,2047.0,-3801.0,1447.0,-1981.0,-264.0,129.0,547.0,-1108.0,0.0,walkFR~stand,140
32.885871,5.8782,-7.4688,-165.1736,1.099228,0.258103,-0.372538,-3.6888,-0.1147,-113.0304,-0.264458,-0.881438,0.092248,-10999.0,4796.0,43712.0,4800.0,-2014.0,315.0,0.0,-3567.0,-193.0,132.0,507.0,-1008.0,0.0,walkFR~stand,140
32.936352,7.2382,-5.3688,-218.5736,1.413728,0.239103,-0.255038,-5.5688,1.5653,-140.4904,-0.325458,-0.960438,0.021248,-11000.0,4802.0,43713.0,4782.0,-2139.0,385.0,637.0,-1794.0,-232.0,118.0,490.0,-901.0,0.0,walkFR~stand,140
32.986728,11.0782,-2.9088,-263.6536,1.569228,0.210603,-0.256038,-5.0088,1.3853,-159.6104,-0.377458,-1.135938,-0.044752,-11004.0,4805.0,43713.0,4775.0,22.0,0.0,0.0,-2076.0,-197.0,114.0,475.0,-793.0,0.0,walkFR~stand,140
33.036999,14.7382,0.4912,-287.6336,1.566228,0.213603,-0.216038,-4.0688,1.9853,-160.0104,-0.367958,-1.204438,-0.072752,-11008.0,4807.0,43711.0,4772.0,-1608.0,2014.0,0.0,0.0,-218.0,75.0,475.0,-729.0,0.0,walkFR~stand,140
33.087299,21.8582,3.7912,-320.5336,1.649228,0.162103,-0.314538,-3.0288,3.6453,-162.4104,-0.393458,-1.232938,-0.062752,-11009.0,4813.0,43708.0,4775.0,0.0,1827.0,0.0,1860.0,-207.0,32.0,482.0,-693.0,0.0,walkFR~stand,140
33.137564,24.7382,2.0512,-335.6336,1.614228,0.211603,-0.438538,-2.1488,4.0653,-165.9304,-0.443958,-1.250938,-0.007752,-11010.0,4815.0,43707.0,4778.0,-95.0,861.0,0.0,2120.0,-214.0,79.0,479.0,-693.0,0.0,walkFR~stand,140
33.187832,24.2582,1.4312,-332.0736,1.581228,0.265103,-0.454538,-3.1088,4.7253,-162.0504,-0.400458,-1.225438,-0.037752,-11015.0,4818.0,43706.0,4781.0,-2040.0,1172.0,0.0,967.0,-143.0,64.0,475.0,-622.0,0.0,walkFR~stand,140
33.238141,22.0782,2.2912,-315.8336,1.564228,0.271603,-0.362038,-3.2488,3.4453,-154.1304,-0.416958,-1.169438,-0.022252,-11019.0,4822.0,43705.0,4785.0,970.0,0.0,0.0,1417.0,-139.0,29.0,479.0,-593.0,0.0,walkFR~stand,140
